method,kT,stacking,disregistry,d,energy,energy_inf
KC-QMC,4.0,SP,0.16667,5.25,-5.3063563969917595,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.26,-5.256986219406826,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.27,-5.2081216960796155,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.28,-5.1597579640802,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.29,-5.111890198924812,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.3,-5.064513614488533,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.31,-5.017623463412747,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.32,-4.971215037454385,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.33,-4.925283667107578,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.34,-4.879824722476769,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.35,-4.834833612840157,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.36,-4.7903057869989425,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.37,-4.746236733277328,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.38,-4.702621979551623,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.39,-4.659457093453966,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.4,-4.616737682197709,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.41,-4.574459392635617,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.42,-4.532617911405396,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.43,-4.491208964667749,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.44,-4.450228318135487,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.45,-4.40967177724815,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.46,-4.369535186706344,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.47,-4.329814430791885,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.48,-4.290505432843929,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.49,-4.251604155666428,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.5,-4.213106600829633,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.51,-4.17500880928128,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.52,-4.13730686029885,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.53,-4.099996872217162,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.54,-4.063075001584366,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.55,-4.026537443511188,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.56,-3.990380431234371,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.57,-3.954600235883845,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.58,-3.9191931665991433,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.59,-3.8841555699473247,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.6,-3.849483830097597,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.61,-3.81517436838476,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.62,-3.7812236430472694,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.63,-3.747628149285447,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.64,-3.714384418708505,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.65,-3.6814890194800682,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.66,-3.6489385557651985,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.67,-3.6167296676139813,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.68,-3.5848590307869017,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.69,-3.5533233564929105,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.7,-3.522119391011074,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.71,-3.4912439157196786,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.72,-3.4606937464268412,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.73,-3.4304657335742377,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.74,-3.400556761887856,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.75,-3.370963749708608,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.76,-3.341683649312472,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.77,-3.312713446270209,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.78,-3.2840501593018416,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.79,-3.2556908401602414,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.8,-3.227632573019946,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.81,-3.1998724746517837,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.82,-3.1724076938116923,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.83,-3.1452354110952,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.84,-3.118352838762803,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.85,-3.0917572203616146,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.86,-3.0654458304925356,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.87,-3.0394159745192155,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.88,-3.0136649883934297,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.89,-2.988190238480456,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.9,-2.9629891207732726,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.91,-2.9380590613291133,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.92,-2.913397515716497,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.93,-2.889001968491357,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.94,-2.8648699332843535,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.95,-2.840998952568043,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.96,-2.8173865971330088,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.97,-2.7940304658550303,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.98,-2.770928185811499,-154.5893676485416
KC-QMC,4.0,SP,0.16667,5.99,-2.748077411495615,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.0,-2.725475825049216,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.01,-2.7031211356515996,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.02,-2.6810110794904176,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.03,-2.659143419296015,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.04,-2.637515944428742,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.05,-2.6161264702677727,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.06,-2.5949728381528985,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.07,-2.574052915239008,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.08,-2.5533645939431153,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.09,-2.532905792060774,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.1,-2.5126744523004163,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.11,-2.4926685420505237,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.12,-2.472886053379625,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.13,-2.453325002337806,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.14,-2.43398342927685,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.15,-2.414859398268163,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.16,-2.3959509969863575,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.17,-2.3772563363891095,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.18,-2.3587735506298486,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.19,-2.3405007968540303,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.2,-2.3224362547625788,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.21,-2.3045781266409904,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.22,-2.2869246369518805,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.23,-2.269474032247672,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.24,-2.2522245809377637,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.25,-2.2351745730557013,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.26,-2.218322320142761,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.27,-2.2016661547822878,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.28,-2.1852044306579046,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.29,-2.1689355222915765,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.3,-2.1528578248398844,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.31,-2.136969753802987,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.32,-2.121269744966412,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.33,-2.1057562541682273,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.34,-2.090427757008001,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.35,-2.0752827488759067,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.36,-2.0603197444870602,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.37,-2.045537277852418,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.38,-2.0309339022205677,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.39,-2.0165081896993797,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.4,-2.0022587310231756,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.41,-1.9881841356982477,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.42,-1.9742830314789899,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.43,-1.9605540644261055,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.44,-1.9469958986446727,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.45,-1.9336072160804179,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.46,-1.9203867164324038,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.47,-1.907333116978407,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.48,-1.8944451524876058,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.49,-1.8817215746967122,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.5,-1.8691611526883207,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.51,-1.8567626723379362,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.52,-1.844524936430389,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.53,-1.8324467641941737,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.54,-1.8205269914469682,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.55,-1.808764470362803,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.56,-1.7971580691810232,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.57,-1.7857066723227035,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.58,-1.7744091799249873,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.59,-1.7632645080739167,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.6,-1.7522715883387718,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.61,-1.7414293680049013,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.62,-1.730736809258815,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.63,-1.7201928900321946,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.64,-1.7097966029541567,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.65,-1.6995469558169134,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.66,-1.6894429712265264,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.67,-1.6794836863991804,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.68,-1.6696681532484945,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.69,-1.6599954381526913,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.7,-1.6504646217799746,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.71,-1.6410747990594245,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.72,-1.6318250790645834,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.73,-1.6227145849261433,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.74,-1.6137424534827005,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.75,-1.6049078354844823,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.76,-1.5962098953314126,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.77,-1.5876478110731114,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.78,-1.5792207741178572,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.79,-1.5709279892616905,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.8,-1.5627686746011022,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.81,-1.5547420612710994,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.82,-1.5468473936780356,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.83,-1.5390839289757423,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.84,-1.5314509373856708,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.85,-1.523947701760335,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.86,-1.5165735176415183,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.87,-1.5093276932893787,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.88,-1.502209549449617,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.89,-1.4952184190624394,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.9,-1.4883536477864254,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.91,-1.481614593125414,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.92,-1.475000625156099,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.93,-1.4685111258004326,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.94,-1.4621454889711458,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.95,-1.4559031206881627,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.96,-1.4497834387002513,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.97,-1.4437858725432307,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.98,-1.4379098635690752,-154.5893676485416
KC-QMC,4.0,SP,0.16667,6.99,-1.432154864713084,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.0,-1.4265203404065687,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.01,-1.4210057667223737,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.02,-1.4156106311129406,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.03,-1.4103344323812053,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.04,-1.4051766806805972,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.05,-1.400136897340417,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.06,-1.395214614982251,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.07,-1.3904093773162458,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.08,-1.3857207390537951,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.09,-1.3811482659948524,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.1,-1.3766915348533075,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.11,-1.3723501332860906,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.12,-1.368123659864068,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.13,-1.3640117237519007,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.14,-1.3600139450863935,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.15,-1.3561299544817302,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.16,-1.3523593935824465,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.17,-1.3487019141030032,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.18,-1.3451571788755246,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.19,-1.3417248608602677,-154.5893676485416
KC-QMC,4.0,SP,0.16667,7.2,-1.3384046436694916,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.8,47.02308619982796,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.81,44.072680054960074,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.82,41.23040963395033,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.83,38.492775270715356,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.84,35.85638438985916,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.85,33.31794836258632,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.86,30.87427945091622,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.87,28.52228783792816,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.88,26.25897874101065,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.89,24.081449606950628,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.9,21.98688738598139,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.91,19.972565882955678,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.92,18.035843183955876,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.93,16.17415915519814,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.94,14.38503301385208,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.95,12.666060967632802,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.96,11.014913921710104,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.97,9.429335251421435,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.98,7.907138638431206,-154.5893676485416
KC-QMC,4.0,Mid,0.5,2.99,6.44620596934692,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.0,5.044485294143669,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.01,3.6999888436403126,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.02,2.4107911042519845,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.03,1.1750269476906396,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.04,-0.009110184706514701,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.05,-1.1433700453781057,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.06,-2.2294472929206677,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.07,-3.268983154412126,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.08,-4.26356704038335,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.09,-5.214738111098995,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.1,-6.123986799357226,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.11,-6.992756286810618,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.12,-7.822443938755896,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.13,-8.614402695762692,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.14,-9.369942425575573,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.15,-10.090331234503537,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.16,-10.776796740683494,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.17,-11.430527310119942,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.18,-12.052673255908303,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.19,-12.64434800230083,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.2,-13.206629214575514,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.21,-13.740559895144543,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.22,-14.24714944770676,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.23,-14.727374709473224,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.24,-15.182180953124771,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.25,-15.612482858647127,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.26,-16.019165456615156,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.27,-16.40308504339191,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.28,-16.76507006867905,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.29,-17.105921997339465,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.3,-17.42641614456079,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.31,-17.727302486804547,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.32,-18.00930644813343,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.33,-18.27312966331374,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.34,-18.519450717431027,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.35,-18.748925863939803,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.36,-18.96218972085626,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.37,-19.15985594582162,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.38,-19.342517891491298,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.39,-19.510749240085715,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.4,-19.665104620013153,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.41,-19.806120203080354,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.42,-19.934314283775166,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.43,-20.05018784099957,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.44,-20.15422508335905,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.45,-20.24689397678594,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.46,-20.32864675737801,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.47,-20.399920427502366,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.48,-20.4611372378713,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.49,-20.5127051541931,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.5,-20.55501830970752,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.51,-20.588457444420783,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.52,-20.61339033016702,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.53,-20.63017218335881,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.54,-20.639146064553643,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.55,-20.64064326620428,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.56,-20.634983688301872,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.57,-20.622476202494,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.58,-20.603419005230535,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.59,-20.578099959500832,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.6,-20.54679692676291,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.61,-20.509778088366147,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.62,-20.46730225655483,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.63,-20.419619176798733,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.64,-20.366969820141094,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.65,-20.3095866664371,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.66,-20.247693979297765,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.67,-20.181508072273573,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.68,-20.111237566627096,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.69,-20.037083641218487,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.7,-19.959240274853073,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.71,-19.877894480567193,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.72,-19.79322653330746,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.73,-19.705410189693794,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.74,-19.61461290169973,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.75,-19.52099602317321,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.76,-19.424715010129148,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.77,-19.325919614522718,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.78,-19.224754072231008,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.79,-19.12135728506837,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.8,-19.01586299680639,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.81,-18.908399964304408,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.82,-18.79909212241182,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.83,-18.688058744213777,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.84,-18.575414596387418,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.85,-18.46127008908661,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.86,-18.345731421548408,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.87,-18.228900722722756,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.88,-18.110876188089605,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.89,-17.991752211150015,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.9,-17.871619511803146,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.91,-17.750565259862924,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.92,-17.62867319502402,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.93,-17.506023742927937,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.94,-17.38269412747468,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.95,-17.258758479671087,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.96,-17.13428794281208,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.97,-17.009350774547784,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.98,-16.884012445429107,-154.5893676485416
KC-QMC,4.0,Mid,0.5,3.99,-16.758335734455613,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.0,-16.632380821654806,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.01,-16.506205377314473,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.02,-16.37986464862479,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.03,-16.25341154378839,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.04,-16.126896712667076,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.05,-16.000368625478586,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.06,-15.873873648932204,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.07,-15.747456119424896,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.08,-15.621158414200181,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.09,-15.49502102038241,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.1,-15.369082601071568,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.11,-15.243380060477648,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.12,-15.117948605446145,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.13,-14.992821806197753,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.14,-14.868031654536026,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.15,-14.74360862019239,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.16,-14.619581705424935,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.17,-14.49597849775455,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.18,-14.372825220954837,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.19,-14.250146784557728,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.2,-14.127966831380036,-154.5893676485416
KC-QMC,4.0,Mid,0.5,4.21,-14.006307783769444,-154.5893676485416
