method,kT,stacking,disregistry,d,energy,energy_inf
KC-DFT-D2,5.0,AB,0.0,4.71,-7.251814498769818,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.72,-7.180461979849497,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.73,-7.109847576968605,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.74,-7.0399644130666275,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.75,-6.970805634686258,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.76,-6.902364413777832,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.77,-6.834633949358249,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.78,-6.767607469431823,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.79,-6.701278232678305,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.8,-6.635639529878972,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.81,-6.57068468540092,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.82,-6.506407058855984,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.83,-6.442800045973854,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.84,-6.379857080144575,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.85,-6.317571633466287,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.86,-6.255937217909377,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.87,-6.194947386131389,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.88,-6.1345957326411735,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.89,-6.074875894584693,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.9,-6.0157815524726175,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.91,-5.9573064311698545,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.92,-5.899444300303003,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.93,-5.842188975278987,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.94,-5.785534317459678,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.95,-5.729474235035013,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.96,-5.674002683401341,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.97,-5.619113665627083,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.98,-5.5648012329183985,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,4.99,-5.511059484764701,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.0,-5.457882569695357,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.01,-5.405264685046859,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.02,-5.353200077777728,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.03,-5.301683044119272,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.04,-5.250707930274075,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.05,-5.20026913221227,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.06,-5.150361096049892,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.07,-5.100978317932459,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.08,-5.0521153442095965,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.09,-5.003766771435039,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.1,-4.955927246628562,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.11,-4.908591466752114,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.12,-4.861754179233685,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.13,-4.815410181647167,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.14,-4.769554321479518,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.15,-4.72418149645091,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.16,-4.6792866541363765,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.17,-4.634864791849395,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.18,-4.590910956496373,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.19,-4.547420244663954,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.2,-4.504387802007841,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.21,-4.461808823427418,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.22,-4.419678552803816,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.23,-4.377992282592459,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.24,-4.336745353823062,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.25,-4.295933155721286,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.26,-4.255551125505008,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.27,-4.215594748209696,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.28,-4.176059556397377,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.29,-4.136941129545448,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.3,-4.09823509430862,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.31,-4.059937123965938,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.32,-4.022042938042432,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.33,-3.9845483020471875,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.34,-3.9474490273569245,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.35,-3.9107409705466125,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.36,-3.8744200335349888,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.37,-3.8384821626823395,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.38,-3.8029233489651233,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.39,-3.7677396274229977,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.4,-3.7329270767513663,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.41,-3.6984818191849627,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.42,-3.664400019857567,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.43,-3.6306778866855893,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.44,-3.597311669989722,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.45,-3.5642976620292757,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.46,-3.5316321967111435,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.47,-3.499311649269657,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.48,-3.467332435917342,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.49,-3.4356910132046323,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.5,-3.404383878223598,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.51,-3.373407567763934,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.52,-3.342758658051025,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.53,-3.312433764571324,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.54,-3.2824295414611697,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.55,-3.252742681390373,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.56,-3.2233699149801396,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.57,-3.1943080105702393,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.58,-3.165553773898864,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.59,-3.1371040475787595,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.6,-3.108955710835289,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.61,-3.081105679331813,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.62,-3.053550904354779,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.63,-3.0262883729301393,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.64,-2.999315107241273,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.65,-2.9726281642797403,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.66,-2.9462246355833486,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.67,-2.9201016467704903,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.68,-2.894256357336417,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.69,-2.8686859601875767,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.7,-2.84338768129237,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.71,-2.8183587794483174,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.72,-2.7935965459328145,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.73,-2.7690983040374704,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.74,-2.744861408835277,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.75,-2.7208832468895707,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.76,-2.697161235846579,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.77,-2.6736928240279667,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.78,-2.650475490343524,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.79,-2.6275067437672988,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.8,-2.604784123104764,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.81,-2.582305196643574,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.82,-2.5600675619207323,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.83,-2.5380688451696187,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.84,-2.5163067013490945,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.85,-2.4947788137069438,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.86,-2.4734828932851087,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.87,-2.452416678861482,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.88,-2.431577936571557,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.89,-2.4109644595882855,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.9,-2.390574067918351,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.91,-2.3704046078782994,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.92,-2.350453952240059,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.93,-2.3307199994451366,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.94,-2.3112006736919284,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.95,-2.291893924382748,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.96,-2.2727977262693457,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.97,-2.2539100786671042,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.98,-2.2352290054550394,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,5.99,-2.216752554930281,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.0,-2.198478799138684,-154.89072881434413
KC-DFT-D2,5.0,AB,0.0,6.01,-2.1804058340203483,-154.89072881434413
