method,kT,stacking,disregistry,d,energy,energy_inf
KC-QMC,inf,SP,0.16667,5.43,-4.159705381520325,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.44,-4.121709813422058,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.45,-4.084108487499179,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.46,-4.046897513238946,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.47,-4.01007303755614,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.48,-3.973631244734861,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.49,-3.9375683567195665,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.5,-3.9018806323583703,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.51,-3.8665643677813932,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.52,-3.831615895993309,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.53,-3.797031586698722,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.54,-3.7628078463603742,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.55,-3.7289411176752765,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.56,-3.6954278797493316,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.57,-3.6622646477189846,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.58,-3.629447972518392,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.59,-3.596974440908525,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.6,-3.5648406749241985,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.61,-3.5330433319031727,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.62,-3.5015791044279467,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.63,-3.4704447196563706,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.64,-3.4396369394962676,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.65,-3.409152560197981,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.66,-3.3789884121797513,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.67,-3.3491413597366773,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.68,-3.3196083008660935,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.69,-3.2903861670638435,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.7,-3.2614719229459297,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.71,-3.2328625661612023,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.72,-3.204555127013009,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.73,-3.1765466683136765,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.74,-3.1488342851225752,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.75,-3.121415104396874,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.76,-3.094286284846021,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.77,-3.067445016669808,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.78,-3.0408885213837493,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.79,-3.014614051178796,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.8,-2.9886188891832717,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.81,-2.962900348997209,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.82,-2.9374557742848992,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.83,-2.9122825387166813,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.84,-2.887378045648802,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.85,-2.8627397279196884,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.86,-2.8383650473842863,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.87,-2.814251494972268,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.88,-2.7903965902805794,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.89,-2.7667978812241927,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.9,-2.7434529439779,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.91,-2.7203593825397547,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.92,-2.6975148286146577,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.93,-2.6749169413524214,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.94,-2.652563406911213,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.95,-2.630451938515762,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.96,-2.6085802760208026,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.97,-2.586946185620036,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.98,-2.5655474597297143,-154.5903787222419
KC-QMC,inf,SP,0.16667,5.99,-2.544381916668499,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.0,-2.523447400511941,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.01,-2.502741780714132,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.02,-2.482262951787561,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.03,-2.462008833535947,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.04,-2.4419773702102248,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.05,-2.422166530712275,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.06,-2.402574307983741,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.07,-2.3831987193843815,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.08,-2.3640378056734335,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.09,-2.34508963135886,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.1,-2.326352284348104,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.11,-2.307823875482427,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.12,-2.2895025386242196,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.13,-2.271386430336861,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.14,-2.2534737295645755,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.15,-2.235762637486914,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.16,-2.218251377431443,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.17,-2.2009381942334585,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.18,-2.1838213547016494,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.19,-2.166899146803189,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.2,-2.1501698796928395,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.21,-2.133631883538328,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.22,-2.1172835092875175,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.23,-2.1011231284646783,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.24,-2.0851491329667624,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.25,-2.069359934714157,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.26,-2.0537539659126196,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.27,-2.0383296782383695,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.28,-2.0230855431291275,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.29,-2.0080200513475575,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.3,-1.9931317128939554,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.31,-1.9784190568316262,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.32,-1.963880631083157,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.33,-1.9495150021102745,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.34,-1.935320754913846,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.35,-1.9212964929756708,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.36,-1.9074408375599887,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.37,-1.8937524282664526,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.38,-1.880229922302533,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.39,-1.8668719943671022,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.4,-1.8536773367668502,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.41,-1.84064465915435,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.42,-1.8277726881206036,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.43,-1.8150601673405617,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.44,-1.8025058573111892,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.45,-1.79010853508953,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.46,-1.7778669941762928,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.47,-1.7657800446031615,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.48,-1.7538465124671347,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.49,-1.74206523981411,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.5,-1.7304350847261958,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.51,-1.718954920914257,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.52,-1.7076236378634349,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.53,-1.696440140280174,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.54,-1.6854033483250532,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.55,-1.6745121973217465,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.56,-1.6637656375824008,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.57,-1.6531626344076358,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.58,-1.642702167853713,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.59,-1.6323832325870171,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.6,-1.6222048377094325,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.61,-1.612166006991174,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.62,-1.6022657780558802,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.63,-1.5925032030791044,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.64,-1.582877348002512,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.65,-1.5733872926502954,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.66,-1.5640321308455896,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.67,-1.5548109698283952,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.68,-1.5457229306048248,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.69,-1.53676714739413,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.7,-1.5279427679779474,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.71,-1.5192489531473257,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.72,-1.5106848768773489,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.73,-1.502249726181617,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.74,-1.493942700966727,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.75,-1.4857630139158573,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.76,-1.4777098904014565,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.77,-1.469782568339724,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.78,-1.4619802982197143,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.79,-1.4543023429287132,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.8,-1.446747977664927,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.81,-1.4393164897337556,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.82,-1.4320071786933113,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.83,-1.4248193560633808,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.84,-1.4177523452963214,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.85,-1.4108054818061646,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.86,-1.4039781125611626,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.87,-1.397269596462138,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.88,-1.3906793038768228,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.89,-1.384206616668962,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.9,-1.3778509283438325,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.91,-1.371611643495271,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.92,-1.3654881781549193,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.93,-1.359479959559394,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.94,-1.3535864261211827,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.95,-1.3478070272831246,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.96,-1.342141223460203,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.97,-1.3365884860686492,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.98,-1.3311482972640079,-154.5903787222419
KC-QMC,inf,SP,0.16667,6.99,-1.3258201502030715,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.0,-1.3206035485491157,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.01,-1.3154980067629367,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.02,-1.3105030498409178,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.03,-1.3056182134605478,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.04,-1.3008430436020717,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.05,-1.2961770968104247,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.06,-1.2916199399915058,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.07,-1.287171150179347,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.08,-1.2828303148853593,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.09,-1.2785970318655018,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.1,-1.27447090880014,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.11,-1.2704515636723954,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.12,-1.2665386244188994,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.13,-1.262731729017105,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.14,-1.2590305254270788,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.15,-1.255434671533294,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.16,-1.2519438350573182,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.17,-1.2485576935869176,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.18,-1.2452759345178492,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.19,-1.2420982549374457,-154.5903787222419
KC-QMC,inf,SP,0.16667,7.2,-1.239024361682823,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.8,42.74800722574582,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.81,39.994380125339376,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.82,37.34295649797423,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.83,34.79039126896532,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.84,32.333442830393324,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.85,29.968969972018385,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.86,27.693928899272578,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.87,25.505370335653424,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.88,23.40043670751038,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.89,21.376359408837743,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.9,19.43045614438597,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.91,17.560128348268336,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.92,15.762858676927863,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.93,14.036208573437762,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.94,12.37781590243685,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.95,10.785392652527662,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.96,9.256722704943968,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.97,7.78965966735268,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.98,6.382124769239454,-154.5903787222419
KC-QMC,inf,Mid,0.5,2.99,5.03210481905262,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.0,3.737650220282376,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.01,2.496873045078246,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.02,1.3079451644443907,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.03,0.16909643221879378,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.04,-0.9213870773382951,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.05,-1.9651647809077986,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.06,-2.9638432469510008,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.07,-3.918977807916235,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.08,-4.832074125792133,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.09,-5.70458971048356,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.1,-6.537935394444503,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.11,-7.333476763276849,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.12,-8.092535544448765,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.13,-8.816390954598319,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.14,-9.506281007430516,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.15,-10.163403782324167,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.16,-10.788918655656744,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.17,-11.383947495283792,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.18,-11.949575819948222,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.19,-12.486853923270246,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.2,-12.996797965402948,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.21,-13.480391030578176,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.22,-13.938584154850105,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.23,-14.372297321329825,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.24,-14.782420426723547,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.25,-15.169814218388638,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.26,-15.53531120342086,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.27,-15.87971653000568,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.28,-16.20380884312908,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.29,-16.50834111336735,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.3,-16.79404144117143,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.31,-17.061613837460754,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.32,-17.311738979187794,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.33,-17.545074943540385,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.34,-17.76225791865727,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.35,-17.96390289365081,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.36,-18.150604327005567,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.37,-18.322936795302667,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.38,-18.481455621367786,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.39,-18.62669748411281,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.4,-18.75918100916897,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.41,-18.879407341912156,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.42,-18.987860702269245,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.43,-19.085008923575515,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.44,-19.171303973998874,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.45,-19.24718246248085,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.46,-19.313066128845094,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.47,-19.369362319004722,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.48,-19.416464445675956,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.49,-19.454752434510738,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.5,-19.484593156783376,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.51,-19.506340848718537,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.52,-19.520337517693406,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.53,-19.526913335954305,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.54,-19.5263870220806,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.55,-19.51906621098169,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.56,-19.50524781169952,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.57,-19.485218354937388,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.58,-19.4592543290928,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.59,-19.427622506249463,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.6,-19.390580257808324,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.61,-19.34837586042704,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.62,-19.30124879218056,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.63,-19.249430019786814,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.64,-19.193142276722938,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.65,-19.13260033223196,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.66,-19.06801125270431,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.67,-18.999574654211756,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.68,-18.927482947241515,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.69,-18.85192157383426,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.7,-18.773069237475283,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.71,-18.691098125069402,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.72,-18.606174122920493,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.73,-18.51845702470746,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.74,-18.42810073395958,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.75,-18.335253459517844,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.76,-18.240057904884452,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.77,-18.14265145189711,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.78,-18.043166338000447,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.79,-17.94172982845339,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.8,-17.838464382919483,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.81,-17.73348781626555,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.82,-17.62691345519852,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.83,-17.518850288703106,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.84,-17.409403114870656,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.85,-17.29867268211092,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.86,-17.186755826580338,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.87,-17.07374560442986,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.88,-16.95973142053117,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.89,-16.84479915263364,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.9,-16.729031271708664,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.91,-16.612506958364975,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.92,-16.49530221556779,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.93,-16.377489977690857,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.94,-16.259140215814114,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.95,-16.140320040198276,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.96,-16.021093798975926,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.97,-15.901523173582973,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.98,-15.781667271425249,-154.5903787222419
KC-QMC,inf,Mid,0.5,3.99,-15.661582715372788,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.0,-15.541323730431031,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.01,-15.420942227327032,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.02,-15.300487883738242,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.03,-15.180008222581819,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.04,-15.059548687859206,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.05,-14.939152718172409,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.06,-14.818861817475408,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.07,-14.69871562384651,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.08,-14.578751975786872,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.09,-14.459006976510864,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.1,-14.339515055820812,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.11,-14.220309030555654,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.12,-14.101420162071008,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.13,-13.982878212933429,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.14,-13.864711500733392,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.15,-13.746946950937854,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.16,-13.629610147472704,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.17,-13.512725381558994,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.18,-13.396315699530533,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.19,-13.280402948410483,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.2,-13.1650078202656,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.21,-13.050149894988863,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.22,-12.935847681917949,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.23,-12.822118659358239,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.24,-12.708979313727468,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.25,-12.596445176721318,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.26,-12.484530861402163,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.27,-12.373250096803531,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.28,-12.262615762330825,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.29,-12.152639919630019,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.3,-12.043333844281733,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.31,-11.934708056272939,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.32,-11.826772349246312,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.33,-11.719535818876466,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.34,-11.61300689005293,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.35,-11.507193343772087,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.36,-11.402102342253784,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.37,-11.297740453621373,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.38,-11.194113676028792,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.39,-11.091227460216032,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.4,-10.989086732122814,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.41,-10.887695913901553,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.42,-10.787058944872115,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.43,-10.687179301399738,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.44,-10.58806001607445,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.45,-10.48970369642484,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.46,-10.392112542700488,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.47,-10.295288365334272,-154.5903787222419
KC-QMC,inf,Mid,0.5,4.48,-10.199232601560652,-154.5903787222419
