method,kT,stacking,disregistry,d,energy,energy_inf
KC-DFT-D3,inf,AB,0.0,4.89,-7.615372556785587,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.9,-7.546177526499378,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.91,-7.47758938910556,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.92,-7.409604989923537,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.93,-7.342221116181463,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.94,-7.275434500799747,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.95,-7.209241825243225,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.96,-7.14363972278079,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.97,-7.078624781483086,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.98,-7.0141935471619945,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,4.99,-6.950342526164604,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.0,-6.887068188021658,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.01,-6.824366968125105,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.02,-6.762235270172823,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.03,-6.700669468758861,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.04,-6.63966591146891,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.05,-6.579220921383239,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.06,-6.519330799113959,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.07,-6.459991825075122,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.08,-6.401200261199847,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.09,-6.34295235335594,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.1,-6.285244332946604,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.11,-6.228072418598458,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.12,-6.171432818198809,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.13,-6.115321730467258,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.14,-6.059735346585512,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.15,-6.004669851739891,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.16,-5.950121426634723,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.17,-5.8960862489184365,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.18,-5.842560494638747,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.19,-5.789540339523228,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.2,-5.737021960347192,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.21,-5.685001536010532,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.22,-5.633475248818286,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.23,-5.582439285703003,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.24,-5.531889839156065,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.25,-5.4818231083627325,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.26,-5.432235300162574,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.27,-5.383122630184516,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.28,-5.334481323487125,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.29,-5.286307615489932,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.3,-5.238597753195791,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.31,-5.191347995511023,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.32,-5.144554614205845,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.33,-5.098213894816581,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.34,-5.052322136965813,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.35,-5.006875655555632,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.36,-4.961870780913159,-154.8696519700625
KC-DFT-D3,inf,AB,0.0,5.37,-4.917303859692765,-154.8696519700625
